Company,Year,Category,Rank,System_Sales_Millions,Avg_Sales_Per_Unit_Thousands,Franchised_Units,Company_Units,Total_Units,Total_Change_From_Previous_Year,popChange_2020_to_2023,city_state
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7558,"Manteca, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1299,"Maywood, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7323,"Merced, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7323,"Merced, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7323,"Merced, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7323,"Merced, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,437,"Mill Valley, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2951,"Milpitas, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2951,"Milpitas, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-428,"Modesto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-428,"Modesto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-428,"Modesto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,341,"Montclair, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,3233,"Monterey Park, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,747,"Moorpark, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1001,"Morgan Hill, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,927,"National City, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,927,"National City, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2597,"Newport Beach, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,4165,"Oakland, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,4165,"Oakland, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,4039,"Oceanside, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,4039,"Oceanside, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-7192,"Ontario, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,3583,"Oxnard, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,8009,"Palmdale, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,8009,"Palmdale, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2705,"Palo Alto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2705,"Palo Alto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1901,"Perris, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,544,"Pinole, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,606,"Pittsburg, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,540,"Placentia, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,5203,"Pleasanton, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,5203,"Pleasanton, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,5968,"Pomona, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,741,"Port Hueneme, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,785,"Poway, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,302,"Red Bluff, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,614,"Redlands, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,656,"Rialto, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1871,"Rocklin, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-11344,"Roseville, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1459,"Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1970,"San Clemente, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1348,"San Diego, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1348,"San Diego, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1348,"San Diego, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1348,"San Diego, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1348,"San Diego, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,599,"San Fernando, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,64962,"San Francisco, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,64962,"San Francisco, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,43586,"San Jose, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2138,"San Luis Obispo, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,18,"Santa Ana, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-3200,"Santa Clara, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1468,"Santa Cruz, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1118,"Santa Paula, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2278,"Santa Rosa, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1067,"Seaside, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1067,"Seaside, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1067,"Seaside, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,141,"Sebastopol, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1254,"Simi Valley, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1254,"Simi Valley, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,111,"Sonoma, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2657,"South Gate, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2657,"South Gate, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,257,"South Lake Tahoe, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2973,"South San Francisco, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-688,"Temecula, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,7731,"Torrance, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,7731,"Torrance, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2183,"Tulare, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2183,"Tulare, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,597,"Turlock, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,597,"Turlock, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,597,"Turlock, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,3278,"Vallejo, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-3428,"Visalia, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,67,"Vista, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1729,"Watsonville, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,288,"Weed, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,3886,"West Covina, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2190,"Westminster, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1923,"West Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1923,"West Sacramento, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-197,"Wildomar, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,143,"Willits, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,133,"Willows, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-73,"Woodland, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1557,"Yuba City, California"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2929,"Arvada, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,2356,"Boulder, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2405,"Brighton, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,47,"Burlington, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1053,"Denver, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-633,"Englewood, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-633,"Englewood, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1212,"Littleton, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2988,"Loveland, Colorado"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,719,"Meriden, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,719,"Meriden, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,75,"New Britain, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1270,"Norwalk, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1270,"Norwalk, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1270,"Norwalk, Connecticut"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-191,"Delmar, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1826,"Middletown, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,0,"New Castle, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-783,"Wilmington, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-783,"Wilmington, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-783,"Wilmington, Delaware"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-4209,"Apopka, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-4406,"Auburndale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-563,"Avon Park, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1063,"Bartow, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2538,"Boca Raton, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-64,"Bonifay, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2586,"Bonita Springs, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-880,"Boynton Beach, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-880,"Boynton Beach, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-880,"Boynton Beach, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-880,"Boynton Beach, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1362,"Bradenton, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1362,"Bradenton, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1362,"Bradenton, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1362,"Bradenton, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-903,"Brooksville, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-903,"Brooksville, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-30461,"Cape Coral, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,578,"Clearwater, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-5593,"Clermont, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-5593,"Clermont, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-921,"Cocoa, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-5733,"Davenport, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-844,"DeFuniak Springs, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,156,"Dunedin, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1478,"Fort Lauderdale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1478,"Fort Lauderdale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1478,"Fort Lauderdale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1478,"Fort Lauderdale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1478,"Fort Lauderdale, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-10968,"Fort Myers, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-4675,"Gainesville, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-349,"Green Cove Springs, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1823,"Hialeah, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1823,"Hialeah, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1823,"Hialeah, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1823,"Hialeah, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1823,"Hialeah, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-824,"Hollywood, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-824,"Hollywood, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-824,"Hollywood, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-318,"Inverness, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-36225,"Jacksonville, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-36225,"Jacksonville, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1337,"Key West, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,1337,"Key West, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2040,"Kissimmee, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2040,"Kissimmee, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-9635,"Lakeland, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-607,"Lake Wales, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-607,"Lake Wales, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-607,"Lake Wales, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,403,"Largo, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,403,"Largo, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,403,"Largo, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1699,"Longwood, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1033,"Marianna, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-1033,"Marianna, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2246,"Melbourne, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2246,"Melbourne, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-2246,"Melbourne, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
McDonald's,2022,Burger,1,48734,3625,12751,693,13444,6,-13664,"Miami, Florida"
