popChange_2020_to_2023,city_state,name
-1018,"Springfield, Missouri",Jimmy John's
-1018,"Springfield, Missouri",Andy's Frozen Custard
-1018,"Springfield, Missouri",SONIC Drive In
-1018,"Springfield, Missouri",Hardee's
-1018,"Springfield, Missouri",Subway
-1018,"Springfield, Missouri",Taco Bell
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",Taco Bell
-1018,"Springfield, Missouri",Domino's Pizza
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",Taco Bell
-1018,"Springfield, Missouri",Pizza Hut
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",McDonald's
-1018,"Springfield, Missouri",Domino's Pizza
-1018,"Springfield, Missouri",Kum & Go
-1018,"Springfield, Missouri",Sonic Drive-In
-148,"Strafford, Missouri",Subway
82,"Sullivan, Missouri",Arbys
82,"Sullivan, Missouri",Jack in the Box
82,"Sullivan, Missouri",Steak 'n Shake
-1910,"Troy, Missouri",SONIC Drive In
-1910,"Troy, Missouri",Arby's
-640,"Union, Missouri",Arby's
155,"Valley Park, Missouri",Hardee's
-349,"Warrensburg, Missouri",McDonald's
-850,"Warrenton, Missouri",Jack in the Box
-850,"Warrenton, Missouri",Taco Bell
-850,"Warrenton, Missouri",Taco Bell
-850,"Warrenton, Missouri",McDonald's
-115,"Warsaw, Missouri",McDonald's
-797,"Washington, Missouri",Kentucky Fried Chicken
-797,"Washington, Missouri",McDonald's
-797,"Washington, Missouri",SONIC Drive In
-34,"Waynesville, Missouri",McDonald's
-292,"Webb City, Missouri",Subway
-2883,"Wentzville, Missouri",Penn Station East Coast Subs
-2883,"Wentzville, Missouri",Subway
-2883,"Wentzville, Missouri",Panda Express
-2883,"Wentzville, Missouri",McDonald's
-421,"West Plains, Missouri",Taco Bell
-421,"West Plains, Missouri",Hardee's
-175,"Willard, Missouri",SONIC Drive-In
-3714,"Billings, Montana",SONIC Drive-In
-3714,"Billings, Montana",QDOBA Mexican Eats
-3714,"Billings, Montana",Guadalajara Original Family Mexican Restaurant
-3714,"Billings, Montana",Taco John's
-3714,"Billings, Montana",Z-Pizza
-3714,"Billings, Montana",Domino's Pizza
-3714,"Billings, Montana",Red Robin Gourmet Burgers and Brews
-3714,"Billings, Montana",McDonald's
-82,"Boulder, Montana",Boulder River Pizza Subs
-3763,"Bozeman, Montana",Subway
-3763,"Bozeman, Montana",Wendy's
-3763,"Bozeman, Montana",McDonald's
-3763,"Bozeman, Montana",Arby's
-3763,"Bozeman, Montana",McDonald's
-3763,"Bozeman, Montana",Orange Julius
12,"Browning, Montana",Taco John's
-405,"Columbia Falls, Montana",AW All-American Food
-46,"Columbus, Montana",Pizza Pro
47,"Cut Bank, Montana",Subway
0,"Deer Lodge, Montana",McDonald's
0,"Deer Lodge, Montana",McDonald's
0,"Deer Lodge, Montana",McDonald's
-298,"Dillon, Montana",McDonald's
78,"Glendive, Montana",R Rooster BBQ Co.
78,"Glendive, Montana",Taco John's
51,"Great Falls, Montana",Taco Johns
51,"Great Falls, Montana",Dairy Queen
51,"Great Falls, Montana",Subway
51,"Great Falls, Montana",Taco Bell
111,"Hardin, Montana",McDonald's
29,"Havre, Montana",McDonald's
29,"Havre, Montana",Taco John's
-2363,"Helena, Montana",Charley's Grilled Subs
-2363,"Helena, Montana",Taco John's
-2363,"Helena, Montana",Hardee's
-2363,"Helena, Montana",Pizza Hut
-2363,"Helena, Montana",Taco John's
-2363,"Helena, Montana",Subway
-2363,"Helena, Montana",Burger King
-5149,"Kalispell, Montana",McDonalds
-5149,"Kalispell, Montana",SUBWAY
-5149,"Kalispell, Montana",El Sombrero
-5149,"Kalispell, Montana",Taco John's
-5149,"Kalispell, Montana",Taco Bell
27,"Laurel, Montana",Taco John's
27,"Laurel, Montana",Taco John's
-194,"Lewistown, Montana",Burger King
-390,"Libby, Montana",McDonald's
-390,"Libby, Montana",McDonald's
-454,"Livingston, Montana",McDonald's
-454,"Livingston, Montana",Pizza Hut
-24,"Manhattan, Montana",Subway
-3626,"Missoula, Montana",Taco John's
-3626,"Missoula, Montana",Taco John's
-3626,"Missoula, Montana",Arby's
-3626,"Missoula, Montana",Wendys
-3626,"Missoula, Montana",Subway
-3626,"Missoula, Montana",Domino's Pizza
-3626,"Missoula, Montana",Burger King
-3626,"Missoula, Montana",Pizza Hut
-3626,"Missoula, Montana",McDonald's
-466,"Polson, Montana",Taco Bell
-466,"Polson, Montana",Taco Bell
-466,"Polson, Montana",Taco Bell
-1409,"Whitefish, Montana",Taco John's
-1409,"Whitefish, Montana",McDonald's
16,"Albion, Nebraska",Subway
108,"Alliance, Nebraska",McDonald's
108,"Alliance, Nebraska",McDonald's
108,"Alliance, Nebraska",Dairy Queen
35,"Arapahoe, Nebraska",Subway
-36,"Auburn, Nebraska",Pizza Hut
-36,"Auburn, Nebraska",Sonic Drive-In
-5,"Beatrice, Nebraska",Dairy Queen Grill Chill
-5,"Beatrice, Nebraska",McDonald's
-5,"Beatrice, Nebraska",Kfc
-5,"Beatrice, Nebraska",Burger King
1146,"Bellevue, Nebraska",KFC
1146,"Bellevue, Nebraska",McDonald's
1146,"Bellevue, Nebraska",Taco Bell
1146,"Bellevue, Nebraska",Burger King
1146,"Bellevue, Nebraska",Runza
-174,"Blair, Nebraska",Burger King
-174,"Blair, Nebraska",RUNZA
-174,"Blair, Nebraska",Burger King
36,"Burwell, Nebraska",SUBWAY
62,"Chadron, Nebraska",McDonald's
62,"Chadron, Nebraska",Pizza Hut
62,"Chadron, Nebraska",Taco Johns
-435,"Columbus, Nebraska",Burger King
-435,"Columbus, Nebraska",Subway
-435,"Columbus, Nebraska",Taco Bell
-435,"Columbus, Nebraska",Panda Express
99,"Crete, Nebraska",Pizza Hut
-474,"Fremont, Nebraska",Runza
56,"Gothenburg, Nebraska",McDonald's
517,"Grand Island, Nebraska",Taco John's
517,"Grand Island, Nebraska",Subway
517,"Grand Island, Nebraska",Burger King
517,"Grand Island, Nebraska",Taco Bell
517,"Grand Island, Nebraska",McDonald's
517,"Grand Island, Nebraska",Taco Bell
517,"Grand Island, Nebraska",Dairy Queen
517,"Grand Island, Nebraska",Taco Bell
201,"Gretna, Nebraska",Sonic Drive-In
201,"Gretna, Nebraska",Taco Johns
201,"Gretna, Nebraska",Pizza Hut
69,"Hebron, Nebraska",Subway
-27,"Holdrege, Nebraska",Runza
-27,"Holdrege, Nebraska",Pizza Hut
-564,"Kearney, Nebraska",Taco John's
-564,"Kearney, Nebraska",Hardee's
-564,"Kearney, Nebraska",Sonic Drive-In
-564,"Kearney, Nebraska",Domino's Pizza
-564,"Kearney, Nebraska",Panera Bread
-564,"Kearney, Nebraska",Wendy's
-564,"Kearney, Nebraska",Burger King
-564,"Kearney, Nebraska",Taco John's
-564,"Kearney, Nebraska",Taco Bell
-564,"Kearney, Nebraska",Taco John's
-564,"Kearney, Nebraska",Subway
403,"La Vista, Nebraska",Culver's
403,"La Vista, Nebraska",Subway
-154,"Lexington, Nebraska",Taco John's - Temporarily Closed
-154,"Lexington, Nebraska",Dairy Queen
-3619,"Lincoln, Nebraska",Errandbug Fast Restaurant Delivery
-3619,"Lincoln, Nebraska",SONIC Drive In
-3619,"Lincoln, Nebraska",Dairy Queen Grill & Chill
-3619,"Lincoln, Nebraska",Burger King
-3619,"Lincoln, Nebraska",Chick-fil-A
-3619,"Lincoln, Nebraska",Burger King
-3619,"Lincoln, Nebraska",Burger King
-3619,"Lincoln, Nebraska",Runza
-3619,"Lincoln, Nebraska",Wendy's
-3619,"Lincoln, Nebraska",McDonald's
-3619,"Lincoln, Nebraska",Subway
-3619,"Lincoln, Nebraska",Famous Dave's
-3619,"Lincoln, Nebraska",McDonald's - CLOSED
-3619,"Lincoln, Nebraska",Taco Johns
-3619,"Lincoln, Nebraska",Dairy Queen Grill & Chill
-3619,"Lincoln, Nebraska",Burger King
-3619,"Lincoln, Nebraska",Wendy's
-3619,"Lincoln, Nebraska",Gourmet Grill
-3619,"Lincoln, Nebraska",Domino's Pizza
-3619,"Lincoln, Nebraska",DQ Grill Chill
-3619,"Lincoln, Nebraska",Burger King
-3619,"Lincoln, Nebraska",Subway
-77,"Louisville, Nebraska",Subway
92,"Madison, Nebraska",Subway
-15,"Minden, Nebraska",Subway
20,"Mitchell, Nebraska",Subway
-196,"Nebraska City, Nebraska",Runza
-236,"Norfolk, Nebraska",Taco John's
-236,"Norfolk, Nebraska",Wendys
-236,"Norfolk, Nebraska",Runza
-236,"Norfolk, Nebraska",Subway
-236,"Norfolk, Nebraska",Culver's
882,"North Platte, Nebraska",Taco John's
882,"North Platte, Nebraska",Amigos-Kings Classic
882,"North Platte, Nebraska",Domino's Pizza
882,"North Platte, Nebraska",Sonic Drive-In
882,"North Platte, Nebraska",Taco Bell
194,"Ogallala, Nebraska",Subway
194,"Ogallala, Nebraska",Pizza Hut
8535,"Omaha, Nebraska",Chick-fil-A
8535,"Omaha, Nebraska",McDonald's
8535,"Omaha, Nebraska",Dairy Queen Grill & Chill
8535,"Omaha, Nebraska",SUBWAY
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Taco Bell
8535,"Omaha, Nebraska",PepperJax Grill
8535,"Omaha, Nebraska",Taco John's
8535,"Omaha, Nebraska",McDonald's
8535,"Omaha, Nebraska",Dairy Queen
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Wendy's
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",KFC
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",KFC
8535,"Omaha, Nebraska",Arby's
8535,"Omaha, Nebraska",Pizza Hut
8535,"Omaha, Nebraska",KFC
8535,"Omaha, Nebraska",Pizza Hut
8535,"Omaha, Nebraska",Taco Bell
8535,"Omaha, Nebraska",Dairy Queen
8535,"Omaha, Nebraska",Wendy's
8535,"Omaha, Nebraska",KFC
8535,"Omaha, Nebraska",Jersey Mike's Subs
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",QDOBA Mexican Eats
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Wendy's
8535,"Omaha, Nebraska",Dairy Queen Grill Chill
8535,"Omaha, Nebraska",Domino's Pizza
8535,"Omaha, Nebraska",Jimmy John's
8535,"Omaha, Nebraska",Wingstop Restaurant
8535,"Omaha, Nebraska",Runza
8535,"Omaha, Nebraska",Burger King
8535,"Omaha, Nebraska",Sam's Gyros
8535,"Omaha, Nebraska",Don & Millie's
8535,"Omaha, Nebraska",Wendy's
8535,"Omaha, Nebraska",Pepperjax Grill
8535,"Omaha, Nebraska",Pepperjax Grill
8535,"Omaha, Nebraska",SONIC Drive-In
8535,"Omaha, Nebraska",KFC
377,"Papillion, Nebraska",Taco Bell
-207,"Plattsmouth, Nebraska",Subway
-207,"Plattsmouth, Nebraska",Kfc
-207,"Plattsmouth, Nebraska",Burger King
139,"Scottsbluff, Nebraska",Taco Bell
139,"Scottsbluff, Nebraska",Taco John's
-28,"Seward, Nebraska",McDonald's
-36,"Sidney, Nebraska",Subway
187,"South Sioux City, Nebraska",Taco John's
-4,"Superior, Nebraska",Subway
-1,"Valentine, Nebraska",Frosty Drive-In
-171,"Wahoo, Nebraska",Runza
-171,"Wahoo, Nebraska",Subway
45,"West Point, Nebraska",McDonald's
-115,"York, Nebraska",Burger King
-115,"York, Nebraska",Kfc
61,"Boulder City, Nevada",McDonald's
610,"Carson City, Nevada",Jimmy John's
610,"Carson City, Nevada",Wendy's
610,"Carson City, Nevada",Burger King
610,"Carson City, Nevada",Jack in the Box
610,"Carson City, Nevada",McDonald's
610,"Carson City, Nevada",McDonald's
-240,"Elko, Nevada",Burger King
-240,"Elko, Nevada",Pizza Barn
-240,"Elko, Nevada",Burger King
-255,"Fallon, Nevada",Burger King
-255,"Fallon, Nevada",Hunan Buffet
-19984,"Henderson, Nevada",Freddy's Frozen Custard Steakburgers
-19984,"Henderson, Nevada",Pizza Hut
-19984,"Henderson, Nevada",El Pollo Loco
-19984,"Henderson, Nevada",Wingstop Restaurant
-19984,"Henderson, Nevada",Arby's
-19984,"Henderson, Nevada",McDonald's
-19984,"Henderson, Nevada",Subway
-19984,"Henderson, Nevada",Wendy's
-19984,"Henderson, Nevada",Wendys
-19984,"Henderson, Nevada",Burger King
-19984,"Henderson, Nevada",SUBWAY
-19984,"Henderson, Nevada",Subway
-19984,"Henderson, Nevada",Capriotti's Sandwich Shop
-19984,"Henderson, Nevada",Arby's
-19984,"Henderson, Nevada",Subway
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Fatburger
-16046,"Las Vegas, Nevada",Burger King
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Cafe Rio
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Firehouse Subs
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Little Caesars Pizza
-16046,"Las Vegas, Nevada",Baja Fresh
-16046,"Las Vegas, Nevada",Long John Silver's
-16046,"Las Vegas, Nevada",AW All-American Food
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Burger King
-16046,"Las Vegas, Nevada",Capriotti's Sandwich Shop
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Arby's
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",Westside Deli
-16046,"Las Vegas, Nevada",Domino's Pizza
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",SUBWAY
-16046,"Las Vegas, Nevada",Wendy's
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Mrs. Fields
-16046,"Las Vegas, Nevada",Joe's Crab Shack
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",SUBWAY
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",In-N-Out Burger
-16046,"Las Vegas, Nevada",El Pollo Loco
-16046,"Las Vegas, Nevada",Arby's
-16046,"Las Vegas, Nevada",KFC
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Burger King
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Carl's Jr.
-16046,"Las Vegas, Nevada",Port of Subs
-16046,"Las Vegas, Nevada",Domino's Pizza
-16046,"Las Vegas, Nevada",Port of Subs
-16046,"Las Vegas, Nevada",Hot Dog on a Stick
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",Wendy's
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",Arby's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Carls Jr
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",In-N-Out Burger
-16046,"Las Vegas, Nevada",El Pollo Loco
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",AW All-American Food
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Wendy's
-16046,"Las Vegas, Nevada",In-N-Out Burger
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Port of Subs
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Port of Subs
-16046,"Las Vegas, Nevada",KFC
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Pizza Hut
-16046,"Las Vegas, Nevada",Chick-fil-A
-16046,"Las Vegas, Nevada",Sonic Drive-In
-16046,"Las Vegas, Nevada",Panda Express
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Port of Subs
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",In-N-Out Burger
-16046,"Las Vegas, Nevada",Wendy's
-16046,"Las Vegas, Nevada",Del Taco
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Subway
-16046,"Las Vegas, Nevada",Mrs Fields
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Panda Express - Inside Vons + Inside Vons +
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",Taco Bell
-16046,"Las Vegas, Nevada",White Castle
-16046,"Las Vegas, Nevada",Jack in the Box
-16046,"Las Vegas, Nevada",McDonald's
-16046,"Las Vegas, Nevada",Tropical Smoothie Cafe
-16046,"Las Vegas, Nevada",Carls Jr
-16046,"Las Vegas, Nevada",KFC
-16046,"Las Vegas, Nevada",SUBWAY®
-16046,"Las Vegas, Nevada",Burger King
-16046,"Las Vegas, Nevada",Round Table Pizza
-16046,"Las Vegas, Nevada",Tropicana Pizza
-16046,"Las Vegas, Nevada",Taco Bell
-2321,"Mesquite, Nevada",Domino's Pizza
-25246,"North Las Vegas, Nevada",Carl's Jr.
-25246,"North Las Vegas, Nevada",Subway
-25246,"North Las Vegas, Nevada",Taco Bell
-25246,"North Las Vegas, Nevada",Port of Subs
-25246,"North Las Vegas, Nevada",Subway
-25246,"North Las Vegas, Nevada",McDonald's
-25246,"North Las Vegas, Nevada",McDonald's
-25246,"North Las Vegas, Nevada",Wendy's
-25246,"North Las Vegas, Nevada",Taco Bell
-25246,"North Las Vegas, Nevada",Panda Express
-25246,"North Las Vegas, Nevada",Subway
-25246,"North Las Vegas, Nevada",McDonald's
-25246,"North Las Vegas, Nevada",Taco Bell
-10769,"Reno, Nevada",Subway
-10769,"Reno, Nevada",L L Hawaiian Barbecue
-10769,"Reno, Nevada",Arby's
-10769,"Reno, Nevada",Wendy's
-10769,"Reno, Nevada",Long John Silver's
-10769,"Reno, Nevada",McDonald's
-10769,"Reno, Nevada",Taco Bell
-10769,"Reno, Nevada",Speedy Burritos
-10769,"Reno, Nevada",Del Taco
-10769,"Reno, Nevada",Wendy's
-10769,"Reno, Nevada",Wendy's
-10769,"Reno, Nevada",Del Taco
-10769,"Reno, Nevada",KFC
-10769,"Reno, Nevada",Jack in the Box
-10769,"Reno, Nevada",Taco Bell
-10769,"Reno, Nevada",Jimmy Johns
-10769,"Reno, Nevada",Wendy's
-10769,"Reno, Nevada",Wendy's
-10769,"Reno, Nevada",Jimmy John's
-10769,"Reno, Nevada",Subway
-10769,"Reno, Nevada",Taco Bell
-10769,"Reno, Nevada",Panda Express
-10769,"Reno, Nevada",Taco John's
-10769,"Reno, Nevada",Taco John's
-1860,"Sparks, Nevada",Subway
-1860,"Sparks, Nevada",Taco Bell
-1860,"Sparks, Nevada",Wendy's
-1860,"Sparks, Nevada",McDonald's
-1860,"Sparks, Nevada",Taco Bell
-1860,"Sparks, Nevada",McDonalds
-1860,"Sparks, Nevada",Pizza Plus
-91,"Yerington, Nevada",McDonald's
-160,"Claremont, New Hampshire",Burger King
-632,"Concord, New Hampshire",McDonald's
121,"Keene, New Hampshire",Taco Bell
-268,"Laconia, New Hampshire",McDonald's
-268,"Laconia, New Hampshire",McDonald's
178,"Manchester, New Hampshire",Arby's
178,"Manchester, New Hampshire",Papa Gino's
178,"Manchester, New Hampshire",Burger King
178,"Manchester, New Hampshire",Taco Bell
178,"Manchester, New Hampshire",Panera Bread
178,"Manchester, New Hampshire",McDonald's
331,"Nashua, New Hampshire",KFC
331,"Nashua, New Hampshire",Chick-fil-A
331,"Nashua, New Hampshire",Burger King
331,"Nashua, New Hampshire",Taco Bell
-1023,"Rochester, New Hampshire",McDonald's
-1023,"Rochester, New Hampshire",Wendy's
-1023,"Rochester, New Hampshire",Subway
-1023,"Rochester, New Hampshire",Wendy's
510,"Bridgeton, New Jersey",KFC
-284,"Burlington, New Jersey",Chick-fil-A
675,"Camden, New Jersey",China Bowl Take Out Restaurant
675,"Camden, New Jersey",Low Chinese American Restaurant
59,"East Orange, New Jersey",Burger King
59,"East Orange, New Jersey",Domino's Pizza
-314,"Englewood, New Jersey",McDonald's
-84,"Hammonton, New Jersey",Burger King
-1062,"Harrison, New Jersey",Burger King
1094,"Jersey City, New Jersey",McDonald's
1094,"Jersey City, New Jersey",McDonald's
1094,"Jersey City, New Jersey",Cluck-U Chicken
1094,"Jersey City, New Jersey",Sarku Japan
